player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
jamesle01,LeBron James,20,80,3388,25.7,0.554,0.183,0.378,3.8,17.0,10.2,32.9,2.8,1.1,11.8,29.7,9.7,4.6,14.3,0.203,7.0,1.7,8.6,9.1,CLEVELAND CAVALIERS,2005
marbust01,Stephon Marbury,27,82,3281,21.9,0.575,0.248,0.42,1.8,7.1,4.4,36.0,2.0,0.1,13.1,24.8,10.4,1.3,11.7,0.171,4.9,-0.7,4.2,5.1,NEW YORK KNICKS,2005
arenagi01,Gilbert Arenas,23,80,3274,21.3,0.565,0.369,0.42,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,9.2,2.3,11.5,0.169,4.7,-0.4,4.2,5.2,WASHINGTON WIZARDS,2005
johnsjo02,Joe Johnson,23,82,3240,15.1,0.556,0.314,0.153,4.2,9.5,7.0,13.2,1.2,0.5,10.5,19.0,5.8,1.7,7.6,0.112,1.5,-0.6,0.9,2.4,PHOENIX SUNS,2005
mcgratr01,Tracy McGrady,25,78,3182,22.9,0.526,0.262,0.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,6.5,5.4,12.0,0.18,5.2,1.5,6.7,6.9,HOUSTON ROCKETS,2005
iversal01,Allen Iverson,29,75,3174,23.2,0.532,0.186,0.432,1.8,8.9,5.3,37.6,2.9,0.2,13.7,35.0,5.3,3.7,9.0,0.136,4.2,0.0,4.2,5.0,PHILADELPHIA 76ERS,2005
mariosh01,Shawn Marion,26,81,3146,21.7,0.556,0.265,0.213,8.4,22.0,15.5,7.5,2.6,2.5,8.1,21.3,7.3,5.2,12.5,0.191,3.1,1.3,4.4,5.1,PHOENIX SUNS,2005
garneke01,Kevin Garnett,28,82,3121,28.2,0.567,0.018,0.404,9.5,30.2,20.3,27.1,2.1,2.6,12.2,27.1,10.1,6.0,16.1,0.248,6.5,3.0,9.5,9.1,MINNESOTA TIMBERWOLVES,2005
bibbymi01,Mike Bibby,26,80,3084,19.2,0.543,0.288,0.327,2.8,9.2,6.0,28.1,2.1,0.7,12.3,23.8,6.6,1.9,8.5,0.133,3.1,-0.5,2.6,3.6,SACRAMENTO KINGS,2005
allenra02,Ray Allen,29,78,3064,20.9,0.555,0.372,0.286,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28.0,9.7,1.0,10.7,0.168,5.3,-1.2,4.1,4.8,SEATTLE SUPERSONICS,2005
princta01,Tayshaun Prince,24,82,3039,16.2,0.556,0.143,0.285,5.2,11.5,8.4,14.5,1.0,1.8,11.1,18.8,5.4,4.0,9.4,0.149,1.4,0.7,2.1,3.1,DETROIT PISTONS,2005
nowitdi01,Dirk Nowitzki,26,78,3020,26.1,0.578,0.158,0.49,3.6,24.0,14.0,14.3,1.7,2.9,9.1,28.7,10.3,5.2,15.6,0.248,5.8,1.5,7.3,7.1,DALLAS MAVERICKS,2005
boshch01,Chris Bosh,20,81,3017,17.5,0.547,0.01,0.539,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,3.9,2.9,6.8,0.108,0.1,-0.3,-0.2,1.4,TORONTO RAPTORS,2005
brandel01,Elton Brand,25,81,3001,22.4,0.554,0.002,0.387,12.2,18.4,15.4,13.3,1.1,4.3,11.1,25.4,6.9,3.7,10.6,0.169,3.4,0.2,3.6,4.2,LOS ANGELES CLIPPERS,2005
francst01,Steve Francis,27,78,2978,18.9,0.521,0.095,0.456,4.8,12.0,8.5,31.6,1.9,0.7,16.6,28.0,3.9,2.3,6.2,0.1,2.1,-0.9,1.2,2.4,ORLANDO MAGIC,2005
wadedw01,Dwyane Wade,23,77,2974,23.1,0.561,0.034,0.578,4.5,10.8,7.8,31.0,2.2,2.0,16.3,30.9,6.7,4.3,11.0,0.177,3.9,0.7,4.6,4.9,MIAMI HEAT,2005
piercpa01,Paul Pierce,27,82,2960,21.8,0.583,0.239,0.546,3.1,17.8,10.6,20.3,2.3,1.0,13.2,26.6,7.7,3.6,11.2,0.182,4.0,0.7,4.6,4.9,BOSTON CELTICS,2005
walkean02,Antoine Walker,28,77,2955,15.5,0.478,0.248,0.271,7.0,20.9,13.7,16.3,1.6,1.5,14.1,27.2,-1.4,2.3,0.9,0.015,0.8,-1.3,-0.4,1.2,TOT,2005
hamilri01,Richard Hamilton,26,76,2926,16.0,0.528,0.102,0.37,3.0,8.8,5.9,23.5,1.4,0.3,13.9,25.1,3.9,3.5,7.4,0.121,0.3,0.0,0.3,1.7,DETROIT PISTONS,2005
atkinch01,Chucky Atkins,30,82,2903,13.4,0.558,0.5,0.223,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,4.7,-0.2,4.5,0.074,0.6,-1.7,-1.1,0.6,LOS ANGELES LAKERS,2005
masonde01,Desmond Mason,27,80,2893,14.8,0.526,0.007,0.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,3.6,0.7,4.3,0.071,-0.1,-1.5,-1.6,0.3,MILWAUKEE BUCKS,2005
