player_id,player,age,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,pos,x2p,x2pa,trb,mpg,season
doncilu01,Luka Dončić,25,50,50,1769,461,1025,177,481,309,395,40,369,383,89,21,179,126,1408,DALLAS MAVERICKS,SHOOTING GUARD,284,544,409,35.38,2025
gilgesh01,Shai Gilgeous-Alexander,26,76,76,2598,860,1656,163,435,601,669,67,312,486,131,77,183,164,2484,OKLAHOMA CITY THUNDER,POINT GUARD,697,1221,379,34.18421052631579,2025
edwaran01,Anthony Edwards,23,79,79,2871,721,1612,320,811,415,496,61,389,359,91,51,249,150,2177,MINNESOTA TIMBERWOLVES,SHOOTING GUARD,401,801,450,36.34177215189873,2025
jokicni01,Nikola Jokić,29,70,70,2571,786,1364,138,331,361,451,200,692,716,127,45,230,160,2071,DENVER NUGGETS,CENTER,648,1033,892,36.72857142857143,2025
antetgi01,Giannis Antetokounmpo,30,67,67,2289,793,1319,14,63,436,707,147,651,433,58,78,206,155,2036,MILWAUKEE BUCKS,POWER FORWARD,779,1256,798,34.16417910447761,2025
tatumja01,Jayson Tatum,26,72,72,2624,662,1465,250,728,358,440,48,575,431,76,38,209,157,1932,BOSTON CELTICS,POWER FORWARD,412,737,623,36.44444444444444,2025
bookede01,Devin Booker,28,75,75,2795,654,1420,183,551,432,483,76,229,529,67,16,220,198,1923,PHOENIX SUNS,SHOOTING GUARD,471,869,305,37.266666666666666,2025
youngtr01,Trae Young,26,76,76,2739,566,1376,218,642,491,561,36,200,880,91,12,355,145,1841,ATLANTA HAWKS,POINT GUARD,348,734,236,36.03947368421053,2025
herroty01,Tyler Herro,25,77,77,2725,651,1378,251,670,287,327,35,364,424,69,17,198,85,1840,MIAMI HEAT,SHOOTING GUARD,400,708,399,35.38961038961039,2025
cunnica01,Cade Cunningham,23,70,70,2452,684,1457,149,418,313,370,56,369,638,71,53,309,195,1830,DETROIT PISTONS,POINT GUARD,535,1039,425,35.02857142857143,2025
hardeja01,James Harden,35,79,79,2789,531,1295,235,668,505,578,55,401,687,118,55,341,162,1802,LOS ANGELES CLIPPERS,POINT GUARD,296,627,456,35.30379746835443,2025
townska01,Karl-Anthony Towns,29,72,72,2517,639,1215,142,338,339,409,212,708,222,71,50,192,249,1759,NEW YORK KNICKS,CENTER,497,877,920,34.958333333333336,2025
greenja05,Jalen Green,22,82,82,2697,608,1437,234,661,273,336,45,332,282,71,27,203,127,1723,HOUSTON ROCKETS,SHOOTING GUARD,374,776,377,32.890243902439025,2025
curryst01,Stephen Curry,36,70,70,2252,564,1258,311,784,279,299,40,270,421,80,30,200,95,1718,GOLDEN STATE WARRIORS,POINT GUARD,253,474,310,32.17142857142857,2025
derozde01,DeMar DeRozan,35,77,77,2768,624,1308,84,256,378,441,50,248,342,62,32,105,150,1710,SACRAMENTO KINGS,SMALL FORWARD,540,1052,298,35.94805194805195,2025
jamesle01,LeBron James,40,70,70,2444,651,1270,149,396,259,331,72,474,575,70,39,260,99,1710,LOS ANGELES LAKERS,SMALL FORWARD,502,874,546,34.91428571428571,2025
mitchdo01,Donovan Mitchell,28,71,71,2232,585,1320,233,633,298,362,57,265,354,95,17,149,140,1701,CLEVELAND CAVALIERS,SHOOTING GUARD,352,687,322,31.43661971830986,2025
brunsja01,Jalen Brunson,28,65,65,2301,585,1200,152,397,368,448,27,160,475,60,8,164,138,1690,NEW YORK KNICKS,POINT GUARD,433,803,187,35.4,2025
duranke01,Kevin Durant,36,62,62,2265,592,1124,160,372,303,361,23,351,263,50,77,190,104,1647,PHOENIX SUNS,POWER FORWARD,432,752,374,36.53225806451613,2025
jacksja02,Jaren Jackson Jr.,25,74,74,2207,592,1213,146,389,311,398,91,326,148,92,113,153,257,1641,MEMPHIS GRIZZLIES,CENTER,446,824,417,29.824324324324323,2025
siakapa01,Pascal Siakam,30,78,78,2548,613,1182,126,324,226,308,133,407,263,70,42,109,189,1578,INDIANA PACERS,POWER FORWARD,487,858,540,32.666666666666664,2025
garlada01,Darius Garland,25,75,75,2301,554,1174,212,529,224,255,47,167,506,91,11,189,143,1544,CLEVELAND CAVALIERS,POINT GUARD,342,645,214,30.68,2025
whiteco01,Coby White,24,74,73,2450,508,1121,216,584,277,307,25,248,330,69,16,177,154,1509,CHICAGO BULLS,SHOOTING GUARD,292,537,273,33.108108108108105,2025
willija06,Jalen Williams,23,69,69,2237,565,1168,124,340,236,299,59,310,354,111,46,150,158,1490,OKLAHOMA CITY THUNDER,SHOOTING GUARD,441,828,369,32.42028985507246,2025
reaveau01,Austin Reaves,26,73,73,2550,477,1037,200,531,321,366,61,268,421,81,22,177,151,1475,LOS ANGELES LAKERS,SHOOTING GUARD,277,506,329,34.93150684931507,2025
sengual01,Alperen Şengün,22,76,76,2395,567,1143,21,90,296,428,262,524,372,84,61,194,209,1451,HOUSTON ROCKETS,CENTER,546,1053,786,31.513157894736842,2025
