player_id,player,age,x2p_pg_2025,x3p_pg_2025,ft_pg_2025,trb_pg_2025,ast_pg_2025,stl_pg_2025,blk_pg_2025,tov_pg_2025,x2p_pg_2024,x3p_pg_2024,ft_pg_2024,trb_pg_2024,ast_pg_2024,stl_pg_2024,blk_pg_2024,tov_pg_2024,x2p_pg_2023,x3p_pg_2023,ft_pg_2023,trb_pg_2023,ast_pg_2023,stl_pg_2023,blk_pg_2023,tov_pg_2023,fantasy_pts_2025,fantasy_pts_2024,fantasy_pts_2023,proj_mpg_y1,x2p_pg_y1,x3p_pg_y1,ft_pg_y1,trb_pg_y1,ast_pg_y1,stl_pg_y1,blk_pg_y1,tov_pg_y1,fantasy_pts_y1,proj_mpg_y2,x2p_pg_y2,x3p_pg_y2,ft_pg_y2,trb_pg_y2,ast_pg_y2,stl_pg_y2,blk_pg_y2,tov_pg_y2,fantasy_pts_y2,proj_mpg_y3,x2p_pg_y3,x3p_pg_y3,ft_pg_y3,trb_pg_y3,ast_pg_y3,stl_pg_y3,blk_pg_y3,tov_pg_y3,fantasy_pts_y3,proj_mpg_y4,x2p_pg_y4,x3p_pg_y4,ft_pg_y4,trb_pg_y4,ast_pg_y4,stl_pg_y4,blk_pg_y4,tov_pg_y4,fantasy_pts_y4,proj_mpg_y5,x2p_pg_y5,x3p_pg_y5,ft_pg_y5,trb_pg_y5,ast_pg_y5,stl_pg_y5,blk_pg_y5,tov_pg_y5,fantasy_pts_y5
doncilu01,Luka Dončić,24.0,,,,,,,,,7.428571428571429,4.057142857142857,6.828571428571428,9.242857142857142,9.8,1.4142857142857144,0.5428571428571428,4.0285714285714285,8.090909090909092,2.803030303030303,7.803030303030303,8.621212121212121,8.015151515151516,1.3636363636363635,0.5,3.5757575757575757,0.0,62.01071428571428,57.13257575757576,37.171103896103894,7.410438520897879,3.6398407130705155,6.756040929761726,8.99217308869543,9.00656249110281,1.3951096759955943,0.5616584782747202,3.706113955093647,59.30697953928634,37.171103896103894,7.310545986889604,3.5895371687779676,6.593033323530416,8.95018261932292,8.820146575615045,1.399273463649134,0.5765136547466109,3.59213858091822,58.55618988755212,37.171103896103894,7.186443445321482,3.527406645253724,6.411695825268965,8.87469330330798,8.607687847120474,1.3976844980226548,0.5883672488293736,3.4989889794651274,57.594310055460284,37.171103896103894,7.040143777912654,3.4544438791482515,6.21421520370474,8.767760403271597,8.371950509995962,1.390609448525106,0.5972621981539767,3.4247209036995403,56.43884350756664,36.799392857142855,6.818749928212547,3.344708422013672,5.954769870788291,8.5625483323047,8.050816774181238,1.3673220700359072,0.5984397489954472,3.3274017600433954,54.673628327948144
jokicni01,Nikola Jokić,29.0,9.257142857142858,1.9714285714285715,5.1571428571428575,12.742857142857142,10.228571428571428,1.8142857142857143,0.6428571428571429,3.2857142857142856,9.354430379746836,1.0506329113924051,4.531645569620253,12.354430379746836,8.962025316455696,1.3670886075949367,0.8607594936708861,3.0,8.53623188405797,0.8260869565217391,4.942028985507246,11.840579710144928,9.826086956521738,1.2608695652173914,0.6811594202898551,3.579710144927536,64.12857142857145,58.23417721518988,56.1268115942029,35.08153080168776,8.831724102415594,1.5414271386625145,4.733835367365574,12.027119900031355,9.341131277368708,1.5625405601814653,0.7021266153097507,3.126572027738339,59.033210116389824,34.02908487763713,8.266540356786862,1.5104749009623755,4.444012168826637,11.300724549977106,8.715660665695884,1.4869161842369194,0.6777731417214331,2.9881128969887576,55.54323647472502,32.667921482531646,7.6431516481905035,1.4615574648267742,4.121478142780613,10.49007422919738,8.031820954336133,1.398183489614556,0.6464190632238466,2.831744116445802,51.62611109909677,31.034525408405063,6.978645581933423,1.396723010405917,3.775211280721845,9.617841746264208,7.308067450589986,1.2990293588840862,0.6091388533664143,2.6599805456086187,47.39342098621837,29.172453883900758,6.2908506807052875,1.3184779138885208,3.414650439792048,8.707919161416877,6.563504592975561,1.1923901637099186,0.5671658732280846,2.4757357325202998,42.96318559171848
antetgi01,Giannis Antetokounmpo,30.0,11.626865671641792,0.208955223880597,6.507462686567164,11.91044776119403,6.462686567164179,0.8656716417910447,1.164179104477612,3.074626865671642,11.0,0.4657534246575342,7.041095890410959,11.520547945205479,6.52054794520548,1.1917808219178083,1.082191780821918,3.4246575342465753,10.476190476190476,0.746031746031746,7.904761904761905,11.777777777777779,5.698412698412699,0.8253968253968254,0.8095238095238095,3.9047619047619047,57.492537313432834,57.455479452054796,55.68253968253969,33.23270531556179,10.620061661815951,0.3893892298806723,6.384830897783731,11.123079267297452,6.070063809967965,0.9367524171907845,1.0490673871708869,3.12624136055284,54.21058563857834,31.903397102939316,9.744969512848611,0.4534870239475694,5.8576733302735855,10.316500172585053,5.646741997935569,0.9025625682787093,0.9787587836387849,2.9538849515173364,50.35951186852451,30.308227247792345,8.827229679459547,0.5034588882800957,5.305012659053247,9.450891625073131,5.189006958481556,0.8589950379537653,0.9021300970523912,2.7664271716696702,46.20601033605385,28.4897336129248,7.890518226276788,0.5390838557822522,4.7410949121955195,8.549806034818294,4.709520956671241,0.8076513348583139,0.8213374021942907,2.5669910321511424,41.86540386865522,26.495452260020066,6.957898579875573,0.5606346085789622,4.179792173093627,7.636744200945894,4.221008469886048,0.750309655334643,0.7385628325214522,2.3589861655594686,37.453188007525554
gilgesh01,Shai Gilgeous-Alexander,26.0,9.171052631578947,2.1447368421052633,7.907894736842105,4.9868421052631575,6.394736842105263,1.7236842105263157,1.013157894736842,2.4078947368421053,9.346666666666666,1.2666666666666666,7.56,5.533333333333333,6.2,2.0,0.8933333333333333,2.16,9.5,0.8529411764705882,9.838235294117647,4.838235294117647,5.455882352941177,1.6470588235294117,0.9558823529411765,2.823529411764706,52.77960526315789,50.97666666666667,49.42279411764706,34.27546749226006,9.100759642331777,1.7764075463862605,7.805237314567015,5.20247999376626,6.184005930112342,1.7819529638969258,0.9663374831962808,2.344619121533045,51.43935945918559,34.27546749226006,8.8165955774628,1.786401353337679,7.5026470034920365,5.2628826105718565,6.047437419230713,1.747302333370766,0.9514690957937846,2.3200379450803346,50.3823254962805,33.93271281733746,8.44592990908223,1.774321595432873,7.130536082711075,5.256171441668681,5.847610212610423,1.6940506388433854,0.926202592553318,2.278412223086593,48.788290659425755,33.254058560990714,7.997794527356229,1.7407642336266795,6.697700372047328,5.183536802780722,5.589653867206212,1.6235921582470818,0.8912241524135364,2.2199808096637663,46.69912614841439,32.25643680416099,7.483992216592428,1.687068908990054,6.215129715595859,5.048443454743365,5.280755900070227,1.5379287505609338,0.8475615929814198,2.1454344583809135,44.174272502179676
wembavi01,Victor Wembanyama,21.0,5.782608695652174,3.0869565217391304,3.4347826086956523,11.0,3.652173913043478,1.1304347826086956,3.8260869565217392,3.239130434782609,5.957746478873239,1.8028169014084507,4.112676056338028,10.633802816901408,3.859154929577465,1.2394366197183098,3.5774647887323945,3.6619718309859155,,,,,,,,,51.78260869565217,48.32042253521127,0.0,32.01775872627067,5.939235358682417,2.5696167594151067,3.77021197528078,10.910360222385403,3.859571793816618,1.210959329465232,3.6584859742247358,3.278540436718988,50.88446132861806,32.01775872627067,5.925304945925453,2.575743411384727,3.7525595311947786,10.821543730450335,3.914734581179975,1.2275925846631561,3.5487610662270614,3.125307998932859,50.71948449434675,32.01775872627067,5.888759991613179,2.5714955733611227,3.7209792926160765,10.69425518476079,3.9520826259874573,1.2386691295843395,3.4300183147901824,2.9962840024439195,50.34816180338506,32.01775872627067,5.830800012402383,2.5573293665239407,3.676278266669392,10.531025061027051,3.9720633447853784,1.2443328305756578,3.303519657927393,2.888597556737648,49.78314893314514,32.01775872627067,5.752817122722888,2.533794179167025,3.61937851654843,10.334685928964989,3.9753018289201325,1.244782748828479,3.1705629538973765,2.7998438966880346,49.03847491118942
davisan02,Anthony Davis,30.0,,,,,,,,,9.0,0.3815789473684211,5.5394736842105265,12.644736842105264,3.5,1.1973684210526316,2.3421052631578947,2.0921052631578947,9.339285714285714,0.3392857142857143,6.214285714285714,12.535714285714286,2.642857142857143,1.0535714285714286,2.0357142857142856,2.1785714285714284,0.0,51.77302631578947,50.63392857142856,34.0903947368421,8.313621129408356,0.48946584152034384,5.187642984068887,11.6015322571897,3.2516598589143118,1.117039321130401,2.0609189612297887,2.036768638444434,48.00022012280339,32.726778947368416,7.686239660934701,0.5440880177803981,4.79022375403403,10.761484383546069,3.12194087416831,1.065903573074095,1.8895675554789437,1.9632333969082436,44.85905947858164,31.090439999999994,7.017535451720426,0.5844463150047735,4.367786634530596,9.85919007447478,2.96111368720886,1.0049306651266865,1.7100173153409308,1.8756533578574717,41.413923888899035,29.22501359999999,6.3254476851292525,0.610536853010874,3.9315942964061286,8.91927271672204,2.7748556056543974,0.9361470235159832,1.526898529970199,1.775678427842175,37.763726423132674,27.17926264799999,5.6277567985688295,0.6228359374478741,3.492778608814961,7.96632372518057,2.5694002641774154,0.8617350428862433,1.3447175224825931,1.6652445824014146,34.00908791057504
tatumja01,Jayson Tatum,26.0,5.722222222222222,3.4722222222222223,4.972222222222222,8.652777777777779,5.986111111111111,1.0555555555555556,0.5277777777777778,2.9027777777777777,5.986486486486487,3.0945945945945947,5.594594594594595,8.121621621621621,4.918918918918919,1.0135135135135136,0.581081081081081,2.5405405405405403,6.581081081081081,3.2432432432432434,7.175675675675675,8.77027027027027,4.621621621621622,1.054054054054054,0.6891891891891891,2.8783783783783785,48.34375000000001,46.30067567567568,50.01013513513514,36.28153153153153,5.858342353355713,3.2987426950627827,5.305800823734382,8.468959583859876,5.487528103147121,1.0519929785577091,0.5697238810077708,2.7502921752601805,47.60449288168056,36.28153153153153,5.773559185227886,3.233524694248136,5.159097465517899,8.372419250003857,5.406683293744581,1.0614910424059183,0.5788495823081868,2.7113937981166236,46.90732327220967,35.91871621621621,5.625068256745939,3.1337686781226664,4.960034851543891,8.181793896402045,5.266272292755731,1.0576608306920838,0.5804530304387935,2.653108976450855,45.68780144307624,35.20034189189189,5.416937751798438,3.002084642221538,4.713574614008702,7.902489209781461,5.070131868570909,1.0407812717056342,0.5746125478962506,2.5758663870102514,43.97986780505203,34.14433163513513,5.155333915029541,2.842210622027064,4.426365163948194,7.543023314517162,4.824059690865141,1.0115835047149166,0.5616635128027129,2.4806115421216965,41.83472180350705
embiijo01,Joel Embiid,30.0,6.157894736842105,1.2105263157894737,7.842105263157895,8.157894736842104,4.473684210526316,0.7368421052631579,0.9473684210526315,3.263157894736842,10.153846153846153,1.3846153846153846,10.23076923076923,11.025641025641026,5.615384615384615,1.1794871794871795,1.6923076923076923,3.8461538461538463,10.030303030303031,1.0,10.015151515151516,10.151515151515152,4.151515151515151,1.0,1.696969696969697,3.4242424242424243,42.43421052631579,60.71794871794872,55.67424242424242,30.706468040731195,7.660490654968556,1.2032297621480557,8.092207209311573,8.801440543977067,4.440028372305215,0.9160763844460382,1.2567692882472556,3.198156299106681,47.431334239955255,29.478209319101946,7.055498503127126,1.1782672359360582,7.355053490338808,8.194131477056272,4.164149666072941,0.8798353184220744,1.1596585476733334,3.0052149482040704,44.066121307919765,28.004298853146846,6.417655642019558,1.1386775966275118,6.596448898409956,7.537216310696934,3.859126672506133,0.8347869230697009,1.0568687378644344,2.798936972803648,40.44184620492842,26.324040921958034,5.763538826508452,1.086331338655077,5.8349306526606375,6.848822012688706,3.5337847756660974,0.7825356680763578,0.9510969870760209,2.5826200214771924,36.658662300568956,24.48135805742097,5.109388914220829,1.0234261786783003,5.088149291252567,6.147165747390356,3.197160210078032,0.7248416758652335,0.8449969413537542,2.3598148879854013,32.81667294552939
sabondo01,Domantas Sabonis,28.0,6.6,0.9285714285714286,3.1142857142857143,13.885714285714286,6.042857142857143,0.6857142857142857,0.37142857142857144,2.8857142857142857,7.329268292682927,0.4024390243902439,3.5609756097560976,13.658536585365853,8.207317073170731,0.9024390243902439,0.5853658536585366,3.317073170731707,6.9113924050632916,0.3924050632911392,4.113924050632911,12.316455696202532,7.253164556962025,0.8227848101265823,0.4936708860759494,2.911392405063291,46.19285714285714,50.12804878048781,46.566455696202524,34.64553139857981,6.689195543539228,0.733999734544839,3.293399131377887,13.205510222978408,6.686328307617942,0.7752760718872715,0.459109564136272,2.9637933939898042,46.39704423729297,33.95262077060821,6.3874125753341575,0.7836239195891441,3.1676938457490054,12.518784703607055,6.369450767339676,0.7783808784477824,0.46160635188718424,2.8595555389959113,44.54624447687507,32.93404214748997,6.027873812050134,0.8183400100317699,3.011183037772789,11.727462416703068,5.996419181808425,0.7708470859619433,0.45773490756906465,2.7368387524002147,42.26465209642175,31.61668046159037,5.620851714778067,0.8380035238717889,2.828572709375012,10.853220812623954,5.577735596775118,0.753279969195358,0.447843552226481,2.597428197467999,39.62094906559881,30.035846438510852,5.177993048352134,0.8429792678181315,2.625344613676477,9.920056325403493,5.125209810821719,0.7266090823624074,0.4324754931058684,2.443564301309842,36.694540637103714
cunnica01,Cade Cunningham,23.0,7.642857142857143,2.1285714285714286,4.4714285714285715,6.071428571428571,9.114285714285714,1.0142857142857142,0.7571428571428571,4.414285714285715,6.532258064516129,1.9193548387096775,3.838709677419355,4.32258064516129,7.483870967741935,0.9032258064516129,0.3548387096774194,3.4193548387096775,6.333333333333333,1.4166666666666667,3.0,6.166666666666667,6.0,0.8333333333333334,0.5833333333333334,3.25,48.73928571428571,40.096774193548384,37.83333333333333,34.38596006144393,7.227915966635823,2.0709178547759426,4.221829791427949,5.648690486538822,8.449672770206362,0.9963888809820253,0.6441333105006605,3.9150134683834046,45.94932520128416,34.38596006144393,7.1344601234195535,2.0895739552779298,4.170026721356666,5.753358539512118,8.285998040314242,1.0179657915425306,0.6551873837414083,3.757567306524314,45.7958867661968,34.38596006144393,7.017314695869077,2.099070589896994,4.1042411731191155,5.830235118797137,8.097470718711058,1.0344778931992533,0.6631183513545256,3.625310331958241,45.452619634239696,34.38596006144393,6.878418253513954,2.0997434373577555,4.025591997729456,5.879975696477118,7.886620289815326,1.0460257434564142,0.6680052219182417,3.515552326665948,44.93184463956636,34.38596006144393,6.71986958364069,2.0920132214079383,3.9352940283451194,5.903514047782835,7.656116653959802,1.0527616733850889,0.6699579801874812,3.4260386145644253,44.247060400381486
